"Name","Season","Games","PA","PA_G","wRC","wRC_plus","VOL","expectedVOL","corrVOL"
"Chris Woodward",2003,104,386,3.7,42,84,0.659,0.661,99.6
"John Valentin",1993,142,539,3.8,69.7,109,0.635,0.647,98.1
"John Valentin",1995,135,621,4.6,112.7,138,0.623,0.58,107.4
"John Valentin",1996,131,606,4.6,90.3,106,0.618,0.607,101.7
"John Valentin",1997,143,644,4.5,101.3,124,0.602,0.601,100.2
"John Valentin",1998,153,681,4.5,89.6,101,0.643,0.623,103.2
"John Valentin",1999,113,503,4.5,52,78,0.649,0.648,100.2
"John Valentin",2002,114,242,2.1,26.9,92,0.676,0.699,96.7
"Mark Johnson",1996,123,396,3.2,57.6,114,0.624,0.656,95.1
"Quinton McCracken",1996,120,329,2.7,39.3,82,0.683,0.682,100.1
"Quinton McCracken",1997,128,375,2.9,45.9,78,0.683,0.677,100.9
"Quinton McCracken",1998,155,675,4.4,78.8,92,0.598,0.639,93.6
"Quinton McCracken",2002,123,400,3.3,55.1,113,0.656,0.659,99.6
"Quinton McCracken",2003,115,226,2,10.4,35,0.698,0.722,96.6
"Quinton McCracken",2005,134,246,1.8,16.2,55,0.675,0.728,92.7
"Wilton Guerrero",1997,110,380,3.5,35.6,88,0.677,0.675,100.3
"Wilton Guerrero",1998,115,426,3.7,40.7,81,0.672,0.67,100.3
"Wilton Guerrero",1999,131,340,2.6,35.4,83,0.704,0.695,101.3
"Wilton Guerrero",2000,124,314,2.5,25.2,63,0.682,0.705,96.8
"Wilton Guerrero",2002,103,156,1.5,4.2,29,0.654,0.727,90
"Andy Fox",1998,139,564,4.1,73.1,100,0.651,0.639,101.9
"Andy Fox",2002,133,502,3.8,47.2,83,0.666,0.672,99.1
"Keith Lockhart",1996,134,471,3.5,52,80,0.66,0.668,98.8
"Keith Lockhart",1998,109,401,3.7,41.9,84,0.69,0.665,103.8
"Keith Lockhart",1999,101,184,1.8,17.3,71,0.652,0.706,92.4
"Keith Lockhart",2000,108,313,2.9,26.2,70,0.715,0.691,103.5
"Keith Lockhart",2002,128,331,2.6,19.1,54,0.729,0.715,102
"John Mabry",1995,126,418,3.3,49.9,99,0.689,0.667,103.2
"John Mabry",1996,148,591,4,71,100,0.674,0.648,104
"John Mabry",1997,114,434,3.8,45.9,89,0.648,0.662,97.9
"John Mabry",1998,134,413,3.1,37.3,76,0.678,0.691,98.2
"John Mabry",2002,110,234,2.1,31.4,113,0.685,0.691,99.2
"John Mabry",2005,112,274,2.4,26,83,0.731,0.697,104.9
"John Mabry",2006,107,237,2.2,17.4,53,0.677,0.707,95.8
"Marvin Benard",1996,128,558,4.4,54.9,83,0.686,0.654,104.9
"Marvin Benard",1998,114,327,2.9,49.7,128,0.679,0.663,102.4
"Marvin Benard",1999,145,625,4.3,89.4,111,0.633,0.619,102.2
"Marvin Benard",2000,148,633,4.3,76.1,94,0.659,0.639,103.1
"Marvin Benard",2001,124,429,3.5,51.9,98,0.689,0.662,104.1
"Mark Loretta",1997,128,482,3.8,56.5,93,0.678,0.656,103.3
"Mark Loretta",1998,133,491,3.7,70.9,116,0.597,0.641,93.1
"Mark Loretta",1999,152,664,4.4,79.1,92,0.626,0.637,98.3
"Mark Loretta",2001,102,429,4.2,46,85,0.632,0.651,97.1
"Mark Loretta",2002,107,329,3.1,44.4,112,0.678,0.664,102.1
"Mark Loretta",2003,154,653,4.2,94.3,121,0.624,0.619,100.8
"Mark Loretta",2004,154,707,4.6,115.4,137,0.581,0.588,98.8
"Mark Loretta",2005,105,463,4.4,50.8,98,0.663,0.645,102.7
"Mark Loretta",2006,155,703,4.5,77.9,83,0.616,0.64,96.3
"Mark Loretta",2007,133,511,3.8,60.5,93,0.643,0.654,98.3
"Mark Loretta",2008,101,297,2.9,35,97,0.674,0.674,99.9
"Mark Loretta",2009,107,204,1.9,13.6,59,0.689,0.714,96.5
"Matt Stairs",1997,126,410,3.3,77.5,151,0.648,0.631,102.8
"Matt Stairs",1998,149,593,4,96.1,128,0.604,0.615,98.2
"Matt Stairs",1999,146,623,4.3,101.6,127,0.619,0.604,102.5
"Matt Stairs",2000,142,562,4,65.5,90,0.665,0.652,102
"Matt Stairs",2001,123,403,3.3,55.5,112,0.68,0.658,103.3
"Matt Stairs",2002,107,315,2.9,44.5,116,0.676,0.666,101.6
"Matt Stairs",2003,121,357,3,65.3,144,0.667,0.646,103.3
"Matt Stairs",2004,126,496,3.9,67,102,0.655,0.64,102.3
"Matt Stairs",2005,127,466,3.7,66.6,116,0.639,0.643,99.4
"Matt Stairs",2006,117,394,3.4,45.8,91,0.657,0.667,98.6
"Matt Stairs",2007,125,405,3.2,68.1,137,0.655,0.643,101.8
"Matt Stairs",2008,121,387,3.2,43.1,96,0.686,0.674,101.8
"Alex Cora",2000,104,394,3.8,31.3,70,0.704,0.675,104.3
"Alex Cora",2001,128,449,3.5,28.2,57,0.705,0.696,101.3
"Alex Cora",2002,115,293,2.5,39.7,119,0.657,0.68,96.6
"Alex Cora",2003,148,514,3.5,37.3,66,0.701,0.696,100.6
"Alex Cora",2004,138,484,3.5,53,98,0.691,0.669,103.2
"Greg Norton",1998,100,330,3.3,33.6,81,0.707,0.673,105.1
"Greg Norton",1999,130,510,3.9,67.5,101,0.688,0.642,107.1
"Greg Norton",2001,115,246,2.1,34.7,91,0.689,0.689,99.9
"Greg Norton",2002,113,195,1.7,21.6,73,0.683,0.708,96.4
"Greg Norton",2003,114,197,1.7,25.3,86,0.671,0.704,95.3
"Greg Norton",2008,117,220,1.9,30.1,115,0.673,0.698,96.4
"Andres Galarraga",1986,104,356,3.4,41.9,106,0.689,0.664,103.8
"Andres Galarraga",1987,146,606,4.2,83.6,114,0.614,0.629,97.7
"Andres Galarraga",1988,157,661,4.2,108.2,154,0.618,0.603,102.5
"Andres Galarraga",1989,151,636,4.2,79,117,0.634,0.638,99.4
"Andres Galarraga",1990,155,628,4.1,66.9,94,0.655,0.657,99.7
"Andres Galarraga",1991,106,400,3.8,29,68,0.696,0.679,102.5
"Andres Galarraga",1993,120,506,4.2,98.1,150,0.562,0.593,94.8
"Andres Galarraga",1994,103,449,4.4,78.3,126,0.598,0.607,98.5
"Andres Galarraga",1995,143,604,4.2,87.3,94,0.649,0.622,104.4
"Andres Galarraga",1996,159,691,4.3,127.7,123,0.59,0.577,102.2
"Andres Galarraga",1997,153,674,4.4,130.2,131,0.57,0.569,100.1
"Andres Galarraga",1998,153,648,4.2,123.8,156,0.583,0.579,100.6
"Andres Galarraga",2000,141,548,3.9,90.1,124,0.617,0.619,99.7
"Andres Galarraga",2001,121,445,3.7,58.1,101,0.665,0.651,102.2
"Andres Galarraga",2002,104,334,3.2,37.5,91,0.691,0.671,103
"Andres Galarraga",2003,110,293,2.7,44.3,121,0.654,0.669,97.7
"Dave Hollins",1992,156,685,4.4,104.2,142,0.607,0.606,100.2
"Dave Hollins",1993,143,640,4.5,93.2,119,0.62,0.612,101.3
"Dave Hollins",1996,149,616,4.1,86,102,0.646,0.628,102.9
"Dave Hollins",1997,149,648,4.3,89.5,110,0.616,0.622,99.1
"Dave Hollins",1998,101,418,4.1,47.7,90,0.646,0.649,99.5
"Mark DeRosa",2003,103,288,2.8,30.8,83,0.71,0.682,104.1
"Mark DeRosa",2004,118,345,2.9,23.5,57,0.719,0.7,102.7
"Mark DeRosa",2006,136,572,4.2,81.8,107,0.652,0.625,104.4
"Mark DeRosa",2007,149,574,3.9,79.4,105,0.614,0.638,96.2
"Mark DeRosa",2008,149,593,4,93.2,121,0.615,0.619,99.3
"Mark DeRosa",2009,139,576,4.1,68,98,0.659,0.646,102.1
"Orlando Merced",1991,120,478,4,64.9,124,0.62,0.639,97.1
"Orlando Merced",1992,131,466,3.6,49.3,103,0.641,0.669,95.8
"Orlando Merced",1993,136,527,3.9,83.1,132,0.593,0.625,94.9
"Orlando Merced",1994,106,432,4.1,52.4,95,0.614,0.646,95.1
"Orlando Merced",1995,132,545,4.1,78,115,0.652,0.628,103.8
"Orlando Merced",1996,120,507,4.2,72,112,0.644,0.628,102.6
"Orlando Merced",2002,123,281,2.3,34.5,100,0.711,0.693,102.6
"Orlando Merced",2003,123,230,1.9,19,64,0.673,0.717,93.9
"Lenny Harris",1989,112,358,3.2,26.9,68,0.701,0.69,101.6
"Lenny Harris",1990,135,465,3.4,53.7,104,0.662,0.667,99.2
"Lenny Harris",1991,143,485,3.4,50.5,103,0.672,0.676,99.3
"Lenny Harris",1992,129,380,2.9,29.9,81,0.689,0.699,98.6
"Lenny Harris",1996,124,333,2.7,37.6,93,0.658,0.687,95.8
"Lenny Harris",1997,113,263,2.3,27,84,0.704,0.697,101
"Lenny Harris",1998,126,317,2.5,27.5,74,0.697,0.703,99.2
"Lenny Harris",1999,106,194,1.8,21.8,65,0.676,0.703,96.2
"Lenny Harris",2000,109,248,2.3,23.6,76,0.717,0.699,102.6
"Lenny Harris",2001,103,143,1.4,7.5,44,0.634,0.723,87.7
"Lenny Harris",2002,122,215,1.8,27.2,103,0.677,0.706,95.9
"Gerald Williams",1996,110,357,3.2,32.6,69,0.715,0.681,105
"Gerald Williams",1997,154,601,3.9,49.4,64,0.68,0.681,99.8
"Gerald Williams",1998,108,289,2.7,44.1,124,0.691,0.668,103.4
"Gerald Williams",1999,132,467,3.5,60.7,100,0.682,0.655,104.1
"Gerald Williams",2000,146,682,4.7,75,84,0.636,0.636,99.9
"Jason Lane",2004,107,156,1.5,21.7,108,0.688,0.706,97.5
"Jason Lane",2005,145,561,3.9,76.6,109,0.634,0.639,99.2
"Jason Lane",2006,112,345,3.1,37.4,85,0.681,0.677,100.6
"Brady Clark",2003,128,356,2.8,40.6,91,0.688,0.685,100.5
"Brady Clark",2004,138,420,3,57.9,109,0.657,0.666,98.6
"Brady Clark",2005,145,674,4.6,93.5,113,0.607,0.612,99.2
"Brady Clark",2006,138,483,3.5,48.1,80,0.635,0.676,94
"Jason Michaels",2004,115,346,3,46.7,103,0.671,0.667,100.6
"Jason Michaels",2005,105,343,3.3,50.6,117,0.622,0.653,95.2
"Jason Michaels",2006,123,548,4.5,60.3,87,0.642,0.643,99.8
"Jason Michaels",2007,105,295,2.8,32.3,91,0.7,0.681,102.7
"Jason Michaels",2008,123,321,2.6,27.9,72,0.712,0.7,101.7
"Jason Michaels",2009,102,152,1.5,18.4,100,0.675,0.707,95.4
"Jason Michaels",2010,106,203,1.9,25.7,108,0.694,0.697,99.5
"Shawon Dunston",1986,150,611,4.1,58.6,78,0.679,0.665,102.1
"Shawon Dunston",1988,154,599,3.9,46,69,0.667,0.686,97.3
"Shawon Dunston",1989,138,512,3.7,51.4,95,0.647,0.67,96.6
"Shawon Dunston",1990,145,573,4,60,86,0.677,0.661,102.5
"Shawon Dunston",1991,137,534,3.9,53,86,0.645,0.666,96.9
"Shawon Dunston",1995,127,503,4,62.7,102,0.62,0.646,96
"Shawon Dunston",1997,132,511,3.9,60.8,94,0.647,0.652,99.2
"Shawon Dunston",1999,100,255,2.5,32.9,100,0.708,0.68,104.2
"David Dellucci",1998,123,453,3.7,49.4,84,0.702,0.663,105.8
"David Dellucci",2001,110,241,2.2,33.6,107,0.68,0.687,99
"David Dellucci",2004,107,387,3.6,49.8,96,0.692,0.654,105.9
"David Dellucci",2005,128,518,4,84.9,130,0.622,0.617,100.8
"David Dellucci",2006,132,301,2.3,50.9,127,0.677,0.677,100
"David Dellucci",2008,113,375,3.3,39.9,88,0.696,0.673,103.5
"Dave Hansen",1992,129,379,2.9,26.7,70,0.703,0.703,100
"Dave Hansen",2003,110,159,1.4,16.6,91,0.679,0.715,94.9
"Tim Raines",1982,156,731,4.7,82.4,106,0.626,0.633,98.9
"Tim Raines",1983,156,720,4.6,105.7,134,0.586,0.603,97.3
"Tim Raines",1984,160,718,4.5,108.1,139,0.579,0.602,96.1
"Tim Raines",1985,150,665,4.4,105.9,149,0.581,0.6,96.9
"Tim Raines",1986,151,664,4.4,111,149,0.518,0.594,87.3
"Tim Raines",1987,139,627,4.5,108.8,148,0.591,0.588,100.4
"Tim Raines",1988,109,488,4.5,60.3,120,0.615,0.634,96.9
"Tim Raines",1989,145,618,4.3,85.2,133,0.554,0.625,88.6
"Tim Raines",1990,130,538,4.1,69.8,115,0.58,0.638,91
"Tim Raines",1991,155,709,4.6,77.7,100,0.654,0.639,102.3
"Tim Raines",1992,144,644,4.5,86.4,125,0.609,0.621,98
"Tim Raines",1993,114,486,4.3,81.2,141,0.612,0.611,100.1
"Tim Raines",1994,100,453,4.5,59.8,107,0.649,0.629,103.1
"Tim Raines",1995,133,581,4.4,81.9,114,0.618,0.621,99.5
"Tim Raines",1998,109,382,3.5,54.6,113,0.642,0.649,98.9
"Ricky Ledee",2000,136,531,3.9,54.3,76,0.669,0.663,100.8
"Ricky Ledee",2003,121,291,2.4,37.7,107,0.698,0.687,101.6
"Ricky Ledee",2004,104,205,2,23.8,91,0.706,0.698,101.2
"Ricky Ledee",2005,102,266,2.6,33.5,103,0.68,0.679,100.1
"Mark Sweeney",1997,108,188,1.7,21.5,96,0.62,0.705,87.9
"Mark Sweeney",1998,117,222,1.9,21.9,84,0.702,0.709,99
"Mark Sweeney",2004,122,215,1.8,34.3,114,0.681,0.696,97.8
"Mark Sweeney",2005,135,267,2,41,134,0.677,0.694,97.5
"Mark Sweeney",2006,114,291,2.6,30.8,82,0.676,0.69,97.9
"Mark Sweeney",2007,106,141,1.3,17.1,95,0.629,0.713,88.2
"Eduardo Perez",1997,102,330,3.2,43.7,105,0.693,0.661,104.8
"Eduardo Perez",2003,105,289,2.8,43.9,122,0.677,0.666,101.7
"Miguel Cairo",1998,146,558,3.8,51.7,74,0.664,0.674,98.5
"Miguel Cairo",1999,119,508,4.3,52.7,80,0.657,0.652,100.8
"Miguel Cairo",2000,118,417,3.5,34.6,64,0.695,0.681,102
"Miguel Cairo",2002,108,208,1.9,16.8,74,0.679,0.71,95.6
"Miguel Cairo",2004,122,408,3.3,48.1,101,0.659,0.667,98.8
"Miguel Cairo",2005,100,367,3.7,25,63,0.692,0.682,101.5
"Miguel Cairo",2008,108,250,2.3,21.3,78,0.686,0.701,97.8
"Miguel Cairo",2011,102,276,2.7,32.2,103,0.688,0.68,101.1
"Erubiel Durazo",2003,154,645,4.2,87.3,113,0.614,0.629,97.7
"Erubiel Durazo",2004,142,578,4.1,98.9,139,0.613,0.606,101.1
"Ramon Santiago",2003,141,507,3.6,31.2,58,0.668,0.7,95.5
"Ramon Santiago",2010,112,367,3.3,35.1,84,0.658,0.678,97
"Ramon Santiago",2011,101,294,2.9,28,88,0.702,0.684,102.7
"Hank Blalock",2003,143,615,4.3,98.1,122,0.626,0.607,103.2
"Hank Blalock",2004,159,713,4.5,106,112,0.647,0.605,107
"Hank Blalock",2005,161,705,4.4,84,93,0.656,0.636,103.2
"Hank Blalock",2006,152,646,4.2,70.2,82,0.693,0.65,106.6
"Hank Blalock",2009,123,495,4,52.4,81,0.701,0.657,106.7
"Abraham Nunez",2001,112,335,3,31.3,74,0.7,0.686,102.1
"Abraham Nunez",2002,112,286,2.6,23.8,69,0.687,0.698,98.4
"Abraham Nunez",2003,118,351,3,30.9,74,0.714,0.69,103.5
"Abraham Nunez",2004,112,195,1.7,12.6,52,0.662,0.72,92
"Abraham Nunez",2005,139,467,3.4,47.3,88,0.705,0.678,103.9
"Abraham Nunez",2006,123,369,3,20.7,46,0.722,0.707,102.2
"Abraham Nunez",2007,136,287,2.1,19.3,55,0.704,0.723,97.4
"Warren Morris",1999,146,581,4,76.6,100,0.63,0.639,98.5
"Warren Morris",2000,144,606,4.2,60.2,76,0.67,0.658,101.8
"Homer Bush",1999,128,523,4.1,66.4,97,0.623,0.641,97.2
"Henry Rodriguez",1996,144,576,4,89.1,125,0.658,0.621,105.9
"Henry Rodriguez",1997,131,523,4,64.1,99,0.651,0.647,100.7
"Henry Rodriguez",1998,127,473,3.7,69.4,119,0.67,0.639,104.8
"Henry Rodriguez",1999,129,504,3.9,86.7,131,0.614,0.616,99.7
"Henry Rodriguez",2000,111,410,3.7,54.7,102,0.692,0.649,106.7
"Nick Punto",2005,112,439,3.9,35.8,70,0.695,0.673,103.2
"Nick Punto",2006,135,524,3.9,58.8,93,0.624,0.657,95
"Nick Punto",2007,150,536,3.6,32.8,52,0.687,0.703,97.7
"Nick Punto",2009,125,440,3.5,35.5,72,0.694,0.685,101.4
"Nick Punto",2013,116,335,2.9,30.9,90,0.688,0.689,99.8
"Adam Everett",2003,128,436,3.4,40.8,79,0.65,0.68,95.6
"Adam Everett",2004,104,435,4.2,40.3,81,0.659,0.66,99.8
"Adam Everett",2005,152,595,3.9,49.9,70,0.653,0.679,96.1
"Adam Everett",2006,150,566,3.8,41.7,62,0.697,0.69,101
"Adam Everett",2009,118,390,3.3,25.8,58,0.67,0.695,96.5
"Wilson Ramos",2011,113,435,3.8,52.2,111,0.649,0.653,99.4
"Wilson Ramos",2015,128,504,3.9,37,62,0.68,0.682,99.8
"Wilson Ramos",2016,131,523,4,79.9,123,0.628,0.626,100.4
"Wilson Ramos",2018,111,416,3.7,63.9,131,0.619,0.637,97.2
"Lou Collier",1998,108,379,3.5,31.5,69,0.647,0.679,95.2
"Jeff DaVanon",2003,123,382,3.1,53.4,116,0.694,0.662,104.8
"Jeff DaVanon",2004,108,337,3.1,45.5,111,0.659,0.663,99.3
"Jeff DaVanon",2005,108,271,2.5,26.5,85,0.696,0.693,100.4
"Mark Ellis",2003,154,622,4,58.7,80,0.682,0.668,102.1
"Mark Ellis",2005,122,486,4,76.8,135,0.576,0.624,92.3
"Mark Ellis",2006,124,500,4,51.6,84,0.69,0.659,104.7
"Mark Ellis",2007,150,642,4.3,83.4,107,0.658,0.631,104.3
"Mark Ellis",2008,117,507,4.3,51.5,89,0.689,0.653,105.6
"Mark Ellis",2009,105,410,3.9,41.2,86,0.649,0.662,98.1
"Mark Ellis",2010,124,492,4,57.9,106,0.651,0.65,100.1
"Mark Ellis",2011,132,519,3.9,42.1,67,0.699,0.677,103.2
"Mark Ellis",2012,110,464,4.2,51.2,97,0.628,0.649,96.7
"Mark Ellis",2013,126,480,3.8,45.5,92,0.696,0.67,103.9
"Esteban German",2006,106,331,3.1,56,136,0.621,0.648,95.8
"Esteban German",2007,121,405,3.3,47.3,94,0.639,0.668,95.7
"Matthew LeCroy",2003,107,374,3.5,55.3,118,0.635,0.647,98.2
"Matthew LeCroy",2005,101,350,3.5,48.2,115,0.67,0.653,102.7
"Henry Mateo",2003,100,169,1.7,11.8,52,0.706,0.713,99
"Craig Monroe",2003,128,458,3.6,50,92,0.698,0.666,104.7
"Craig Monroe",2004,128,481,3.8,68.4,115,0.596,0.64,93.1
"Craig Monroe",2005,157,623,4,74.4,101,0.65,0.649,100.1
"Craig Monroe",2006,147,585,4,71.3,96,0.652,0.647,100.8
"Craig Monroe",2007,122,427,3.5,33.8,62,0.681,0.685,99.4
"Tony Tarasco",1995,123,495,4,51.8,88,0.693,0.658,105.3
"Andres Torres",2010,139,570,4.1,80.5,125,0.625,0.629,99.4
"Andres Torres",2011,112,398,3.6,36.2,87,0.703,0.675,104.2
"Andres Torres",2012,132,434,3.3,42.1,88,0.682,0.681,100.1
"Andres Torres",2013,103,300,2.9,25.4,85,0.705,0.688,102.4
"Ty Wigginton",2003,156,633,4.1,68.9,88,0.69,0.655,105.3
"Ty Wigginton",2004,144,545,3.8,63,94,0.668,0.658,101.6
"Ty Wigginton",2006,122,486,4,67.6,111,0.633,0.636,99.5
"Ty Wigginton",2007,148,604,4.1,81.1,107,0.676,0.634,106.6
"Ty Wigginton",2008,111,429,3.9,68.3,129,0.595,0.629,94.6
"Ty Wigginton",2009,122,436,3.6,46.7,84,0.677,0.667,101.5
"Ty Wigginton",2010,154,649,4.2,72.1,93,0.664,0.649,102.3
"Ty Wigginton",2011,130,446,3.4,49.9,85,0.677,0.669,101.2
"Ty Wigginton",2012,125,360,2.9,36.8,87,0.727,0.687,105.8
"Bobby Smith",1998,114,416,3.6,53.4,99,0.656,0.653,100.4
"Matt Franco",1997,105,176,1.7,18.2,90,0.679,0.708,95.9
"Matt Franco",1998,100,187,1.9,19.4,94,0.693,0.702,98.7
"Matt Franco",1999,109,161,1.5,18.4,92,0.65,0.712,91.3
"Matt Franco",2003,112,148,1.3,13,69,0.677,0.722,93.7
"Keith Ginter",2003,127,415,3.3,56.1,105,0.664,0.66,100.6
"Keith Ginter",2004,113,437,3.9,58.5,107,0.642,0.644,99.8
"Nick Green",2005,111,375,3.4,36,86,0.692,0.676,102.4
"Nick Green",2009,104,309,3,28.1,70,0.687,0.685,100.3
"Marcus Thames",2006,110,390,3.5,62.2,124,0.638,0.64,99.8
"Marcus Thames",2008,103,342,3.3,45.6,107,0.665,0.659,100.9
"Michael Cuddyer",2004,115,382,3.3,48.8,102,0.656,0.662,99.1
"Michael Cuddyer",2005,126,470,3.7,54.5,98,0.665,0.658,101
"Michael Cuddyer",2006,150,635,4.2,98.1,123,0.638,0.612,104.3
"Michael Cuddyer",2007,144,623,4.3,85.7,111,0.654,0.624,104.8
"Michael Cuddyer",2009,153,650,4.2,98.6,124,0.644,0.613,105.1
"Michael Cuddyer",2010,157,675,4.3,80.5,103,0.608,0.639,95.2
"Michael Cuddyer",2011,139,584,4.2,80.8,120,0.602,0.628,95.9
"Michael Cuddyer",2012,101,394,3.9,53.7,99,0.664,0.642,103.3
"Michael Cuddyer",2013,130,540,4.2,92.6,138,0.558,0.607,92
"Michael Cuddyer",2015,117,408,3.5,43.9,97,0.692,0.668,103.5
"Karim Garcia",1998,108,354,3.3,27.5,59,0.707,0.686,103.1
"Ross Gload",2004,110,260,2.4,40,120,0.662,0.677,97.8
"Ross Gload",2007,102,346,3.4,40.3,92,0.678,0.664,102
"Ross Gload",2008,122,418,3.4,37.1,73,0.66,0.681,96.9
"Ross Gload",2009,125,259,2.1,27.1,88,0.683,0.706,96.8
"Chris Widger",1998,122,448,3.7,40.3,72,0.693,0.675,102.7
"Chris Widger",1999,115,419,3.6,52.4,92,0.659,0.655,100.6
"Ruben Rivera",1999,145,475,3.3,47.5,81,0.721,0.682,105.6
"Ruben Rivera",2000,130,479,3.7,47.3,81,0.696,0.67,103.8
"Ruben Rivera",2001,109,290,2.7,34.8,90,0.7,0.681,102.8
"David Ross",2007,112,348,3.1,28.1,63,0.703,0.689,102
"Raul Gonzalez",2003,107,246,2.3,22.6,75,0.698,0.699,99.8
"DeWayne Wise",2012,101,239,2.4,26.3,91,0.707,0.69,102.5
"Marco Scutaro",2004,137,477,3.5,44.9,77,0.665,0.679,97.9
"Marco Scutaro",2005,118,423,3.6,42.9,88,0.661,0.67,98.7
"Marco Scutaro",2006,117,423,3.6,51.6,98,0.668,0.657,101.6
"Marco Scutaro",2007,104,379,3.6,39.8,88,0.679,0.665,102.1
"Marco Scutaro",2008,145,592,4.1,63.1,89,0.661,0.656,100.8
"Marco Scutaro",2009,144,680,4.7,93.8,112,0.594,0.61,97.4
"Marco Scutaro",2010,150,695,4.6,78.7,93,0.652,0.635,102.7
"Marco Scutaro",2011,113,445,3.9,57.6,112,0.615,0.645,95.4
"Marco Scutaro",2012,156,683,4.4,83,98,0.583,0.634,91.9
"Marco Scutaro",2013,127,547,4.3,62.4,112,0.606,0.644,94.1
"Jack Cust",2007,124,507,4.1,90.1,145,0.619,0.607,102
"Jack Cust",2008,148,598,4,92.7,131,0.59,0.619,95.3
"Jack Cust",2009,149,612,4.1,78.8,108,0.668,0.638,104.8
"Jack Cust",2010,112,425,3.8,66.7,136,0.612,0.633,96.7
"Coco Crisp",2004,139,538,3.9,67.8,107,0.669,0.647,103.3
"Coco Crisp",2005,145,656,4.5,87.6,116,0.648,0.62,104.4
"Coco Crisp",2006,105,452,4.3,45.5,78,0.655,0.653,100.3
"Coco Crisp",2007,145,591,4.1,62.9,85,0.652,0.656,99.4
"Coco Crisp",2008,118,409,3.5,48.5,97,0.644,0.663,97.2
"Coco Crisp",2011,136,583,4.3,58.7,92,0.669,0.655,102.2
"Coco Crisp",2012,120,508,4.2,60,106,0.649,0.644,100.8
"Coco Crisp",2013,131,584,4.5,74.4,116,0.656,0.629,104.2
"Coco Crisp",2014,126,536,4.3,58.8,104,0.664,0.648,102.4
"Coco Crisp",2016,122,498,4.1,50.4,88,0.683,0.659,103.7
"Travis Hafner",2004,140,576,4.1,110.6,158,0.613,0.59,104
"Travis Hafner",2005,137,578,4.2,113.1,166,0.584,0.584,100.1
"Travis Hafner",2006,129,564,4.4,121.4,176,0.568,0.566,100.3
"Travis Hafner",2007,152,661,4.3,93.3,121,0.613,0.619,99.1
"Travis Hafner",2010,118,462,3.9,64.2,126,0.633,0.639,99.1
"Josh Bard",2006,100,284,2.8,50.8,147,0.651,0.654,99.6
"Josh Bard",2007,118,443,3.8,54.9,108,0.663,0.652,101.7
"Chone Figgins",2004,148,638,4.3,79.9,105,0.624,0.634,98.4
"Chone Figgins",2005,158,720,4.6,86.4,104,0.616,0.629,97.9
"Chone Figgins",2006,155,683,4.4,74.5,87,0.652,0.645,101.1
"Chone Figgins",2007,115,503,4.4,76.3,122,0.608,0.618,98.4
"Chone Figgins",2008,116,520,4.5,56.1,91,0.6,0.644,93.1
"Chone Figgins",2009,158,729,4.6,101.9,116,0.605,0.609,99.4
"Chone Figgins",2010,161,702,4.4,63.8,88,0.669,0.663,100.9
"Shane Andrews",1996,119,414,3.5,41.3,83,0.715,0.673,106.2
"Shane Andrews",1998,149,559,3.8,68,98,0.654,0.654,100
"Shane Andrews",1999,115,404,3.5,34.7,65,0.709,0.679,104.4
"Jamey Carroll",2003,105,260,2.5,22.2,70,0.683,0.697,98
"Jamey Carroll",2004,102,256,2.5,32.2,97,0.679,0.682,99.6
"Jamey Carroll",2005,113,358,3.2,27.5,72,0.702,0.69,101.8
"Jamey Carroll",2006,136,534,3.9,71,97,0.631,0.641,98.4
"Jamey Carroll",2007,108,268,2.5,20.8,57,0.738,0.701,105.3
"Jamey Carroll",2008,113,402,3.6,42.9,93,0.648,0.667,97.2
"Jamey Carroll",2010,133,414,3.1,47.5,104,0.65,0.676,96.1
"Jamey Carroll",2011,146,510,3.5,54.8,103,0.682,0.672,101.5
"Jamey Carroll",2012,138,537,3.9,52.9,86,0.646,0.667,96.9
"Ryan Christenson",1998,112,421,3.8,41.5,82,0.666,0.666,100
"Jason Grabowski",2004,113,192,1.7,18.7,79,0.71,0.712,99.7
"Bill Hall",2004,126,415,3.3,33.6,64,0.729,0.689,105.8
"Bill Hall",2005,146,546,3.7,78.8,116,0.668,0.638,104.6
"Bill Hall",2006,148,608,4.1,95.8,124,0.651,0.614,106
"Bill Hall",2007,136,503,3.7,57.7,90,0.674,0.66,102.1
"Bill Hall",2008,128,448,3.5,43.2,79,0.703,0.676,104
"Bill Hall",2009,110,365,3.3,23.9,55,0.698,0.692,100.9
"Bill Hall",2010,120,382,3.2,48.7,104,0.678,0.666,101.8
"Omar Infante",2004,142,556,3.9,64.6,98,0.654,0.654,100.1
"Omar Infante",2005,121,434,3.6,29.7,61,0.673,0.689,97.7
"Omar Infante",2010,134,506,3.8,65.8,111,0.625,0.648,96.5
"Omar Infante",2011,148,640,4.3,62,89,0.661,0.658,100.5
"Omar Infante",2012,149,588,3.9,62.7,93,0.662,0.66,100.2
"Omar Infante",2013,118,476,4,64.1,118,0.607,0.638,95.1
"Omar Infante",2014,135,575,4.3,47,74,0.677,0.67,101.1
"Omar Infante",2015,124,455,3.7,23.6,43,0.692,0.698,99.1
"Felix Jose",1990,126,458,3.6,49.5,99,0.684,0.666,102.7
"Felix Jose",1991,154,625,4.1,85.5,125,0.629,0.632,99.6
"Felix Jose",1992,131,551,4.2,70.2,121,0.634,0.637,99.5
